Text,Label
i'd like to get soda while i'm out; add it to my shopping list,85
are there any travel bulletins about haiti,11
tell my bank i will be traveling in brazil from june 1st to july 1st,117
are there any meetings i have today,63
what is the smallest i can pay on the water bill,106
what year is it,43
what is the pressure of my tires,79
what do i do if my visa card got stolen,95
help me remember my pin number,40
i got to transfer ten dollars from my bank of america account to my capital one account,9
help me find a new insurance plan,62
what would you be able to do with me,31
please revert to your factory settings,19
"if you had to choose, would you choose a cat or a dog",82
i appreciate it,78
on may 12 to may 16 can i get a car from aiken,21
i want to roll some dice,20
my checking account has a hold on it and i need to know why,27
what is on my schedule between 10:00 am and 11:00 am,63
how many calories are in cookies,8
how long to microwave a pizza,105
do you know what song this is,108
do you consider yourself a bot,37
where's a good place to get some grub,22
how do i find lost luggage in an airport,0
what time am i meeting john,63
what is my minimum payment and when is it due,106
it could go either way,57
"no, that is incorrect",41
how much is 10kg in pounds and ounces,44
can you please obtain an oil change appointment for me,67
what are some fun cheap activities to do in colorado,29
who is the boss of you,97
can i get the routing number for my boa account,52
what transactions did i put on my visa last month,100
make an appointment for an oil change,67
what's the minimum payment on my credit card bill,106
does my car have enough gas to get to atlantic city,42
you got that wrong,41
what’s your favorite funny joke,88
what is the name of this song that's on right now,108
in what timezone is nigeria,26
how should i prepare to change my own oil,33
can you please help me locate my luggage,0
do you know any good jokes,88
do you know the price for my taxes in income,16
i would like to change my insurance from a ppo to an hmo plan,62
do you know the current time in southern california,94
how long's it been since i had my car serviced,99
do you have a birth date,12
can you apply for idaho independent card for me,60
how long do you need to put the cuish in for,105
how can i obtain new insurance,62
nice seeing you bye,119
what's my bill for water and electricity,110
define flange,6
please turn on the hallway lights,72
share my coordinates with melissa and doug,69
tell me how to get my points from credit card use cashed in,111
tell me something interesting about elephants,30
how was this ai created,5
can you send a text to someone,107
i want to set up direct deposit to my charles schwab account,96
is my card's apr good,34
where were your born,64
i would appreciate it if you put a stop on my bank account,116
what hour and minute is it,94
call alex,91
i want a hotel room for 6 from the 1st through the 3rd in seattle,118
is there a room big enough for 10 people from monday to tuesday in manhattan,118
please transfer 100 dollars between my amazon payments and savings accounts,9
can you tell me what the ac is on,72
is there any consensun regarding lifes true meaning,25
i would like to add you say by lauren daigle to my playlist,55
send my location to this individual,69
show me the minimum payment for my boat bill,106
if i lost my card how do i report it,95
how much is my water bill for,110
tell me who your boss is,97
when is payday,75
what time is it over in pacific time,94
i need to schedule car maintenance,67
is it possible to get a table for 4 at the village inn around 10am,84
set a reminder for me to do this in a bit,70
it is time to say goodbye,119
do you know how many rewards points are currently on my discover card,93
give liz a call,91
what are some fun things to do in sweden,29
what kinds of things can you do,31
how good are the ratings for chic-fil-a,86
please make a reminder,70
i don't know the anwser,57
how much am i allowed to spend on my discover card,115
convert 2 inches to meters,44
when do i need to change my oil again,36
do you know any greek dishes i could make for dinner,90
